"subgroup","n_Control","n_NWSH","mean_Control","mean_NWSH","sd_Control","sd_NWSH","RD","SE","ci.lb","ci.ub","z","P-value","int_Pval","Y","V"
"0",112,167,-1.86753789285714,-1.80093308443114,1.10203577843943,0.864005719019441,0.0312,0.1554,-0.2733,0.3357,0.2008,0.8409,0.101128181173766,"t2_ratio_il21_il10","fever7d_t2"
"1",55,79,-1.87687266909091,-2.12543468987342,0.898564983044379,1.13848801678931,0.0241,0.1553,-0.2803,0.3285,0.1553,0.8766,NA,"t2_ratio_il21_il10","fever7d_t2"
"0",118,173,-1.8119134059322,-1.90837071040462,1.02939976778833,1.00834624462071,-0.1317,0.1203,-0.3676,0.1042,-1.0944,0.2738,0.0184341439843176,"t2_ratio_il21_il10","ch_pos_giardia"
"1",44,64,-1.92474590681818,-1.8531012703125,1.03427275104023,0.847876831208616,0.0629,0.2182,-0.3647,0.4905,0.2884,0.7731,NA,"t2_ratio_il21_il10","ch_pos_giardia"
"0",162,236,-1.84255927037037,-1.89510138220339,1.0287381939474,0.967916937657456,-0.0786,0.1159,-0.3058,0.1485,-0.6784,0.4975,0.0210010262471364,"t2_ratio_il21_il10","ch_pos_entamoeba"
"1",NA,1,NA,-1.502688,NA,NA,-0.0873,0.1163,-0.3152,0.1405,-0.7512,0.4526,NA,"t2_ratio_il21_il10","ch_pos_entamoeba"
"0",158,234,-1.8521926,-1.89148951794872,1.03193058921162,0.972031518180042,-0.0669,0.1179,-0.298,0.1642,-0.5674,0.5704,0.0223464629204566,"t2_ratio_il21_il10","ch_pos_crypto"
"1",4,3,-1.46204275,-2.04602233333333,0.932122230689865,0.219667161934444,-0.5174,0.2649,-1.0366,0.0018,-1.9533,0.0508,NA,"t2_ratio_il21_il10","ch_pos_crypto"
"0",45,NA,-1.98161654666667,NA,1.06806371037597,NA,-0.1099,0.1113,-0.3281,0.1083,-0.9871,0.3236,0.42674481072621,"t2_ratio_il21_il10","ch_qpcr_pos_trichuris"
"1",2,NA,-2.5871905,NA,0.995563214397007,NA,-0.3968,0.1624,-0.7151,-0.0785,-2.4437,0.0145,NA,"t2_ratio_il21_il10","ch_qpcr_pos_trichuris"
"0",40,NA,-1.896733015,NA,1.07117806572874,NA,-0.112,0.1109,-0.3294,0.1054,-1.0097,0.3126,0.729467145650227,"t2_ratio_il21_il10","ch_qpcr_pos_ascaris"
"1",7,NA,-2.63968642857143,NA,0.800932148466992,NA,-0.4013,0.1621,-0.7189,-0.0836,-2.4761,0.0133,NA,"t2_ratio_il21_il10","ch_qpcr_pos_ascaris"
"0",138,218,1.89546193405797,1.70404810458716,0.953811436511319,0.912670906845214,-0.1906,0.1216,-0.429,0.0479,-1.5665,0.1172,0.0159800324545158,"t2_ratio_gmc_il10","diar7d_t2"
"1",31,32,2.17733454193548,1.741115959375,1.18064516926004,0.828273979792744,-0.1986,0.1207,-0.4352,0.038,-1.6451,0.0999,NA,"t2_ratio_gmc_il10","diar7d_t2"
"0",114,170,1.95782110438597,1.79042034176471,0.967022902632527,0.885190755907608,-0.1736,0.128,-0.4246,0.0774,-1.3557,0.1752,0.0158041599974031,"t2_ratio_gmc_il10","fever7d_t2"
"1",55,80,1.92508203272727,1.5353342425,1.07802709314228,0.914702462777707,-0.1807,0.1277,-0.431,0.0697,-1.4144,0.1573,NA,"t2_ratio_gmc_il10","fever7d_t2"
"0",120,177,1.90711449166667,1.7118393920904,1.04253075523272,0.914588229938437,-0.2021,0.1249,-0.4469,0.0426,-1.6189,0.1055,0.803735034153616,"t2_ratio_gmc_il10","ch_pos_giardia"
"1",44,64,2.04636641136364,1.70947954375,0.915138491939445,0.891156512609468,-0.2676,0.176,-0.6125,0.0773,-1.5209,0.1283,NA,"t2_ratio_gmc_il10","ch_pos_giardia"
"0",164,240,1.94447476280488,1.70928868,1.0090797824251,0.907977721706719,-0.2213,0.1123,-0.4414,-0.0012,-1.9708,0.0487,0.852812418017169,"t2_ratio_gmc_il10","ch_pos_entamoeba"
"1",NA,1,NA,2.17298,NA,NA,-0.2294,0.1114,-0.4478,-0.011,-2.0584,0.0395,NA,"t2_ratio_gmc_il10","ch_pos_entamoeba"
"0",160,238,1.953517888125,1.71350879915966,1.01827016760341,0.911188685165576,-0.2257,0.1147,-0.4506,-0.0008,-1.9667,0.0492,0.85798740482463,"t2_ratio_gmc_il10","ch_pos_crypto"
"1",4,3,1.58274975,1.52905633333333,0.437414909426108,0.434617289233106,-0.1975,0.2206,-0.6298,0.2349,-0.8952,0.3707,NA,"t2_ratio_gmc_il10","ch_pos_crypto"
"0",46,NA,1.75944905434783,NA,0.866064566391867,NA,-0.3132,0.1184,-0.5453,-0.081,-2.644,0.0082,0.0522456366846383,"t2_ratio_gmc_il10","ch_qpcr_pos_trichuris"
"1",2,NA,1.59356525,NA,0.863364298353323,NA,-0.4772,0.2367,-0.9411,-0.0132,-2.0158,0.0438,NA,"t2_ratio_gmc_il10","ch_qpcr_pos_trichuris"
"0",41,NA,1.70962881707317,NA,0.8679942767919,NA,-0.3133,0.1181,-0.5447,-0.0818,-2.653,0.008,0.0295898557668586,"t2_ratio_gmc_il10","ch_qpcr_pos_ascaris"
"1",7,NA,2.00385792857143,NA,0.805916508587088,NA,-0.4794,0.2328,-0.9357,-0.0232,-2.0597,0.0394,NA,"t2_ratio_gmc_il10","ch_qpcr_pos_ascaris"
"0",136,215,0.45508922097127,0.380921086827517,0.479772820473617,0.488956663954118,-0.0438,0.0724,-0.1858,0.0981,-0.605,0.5452,0.375162541477593,"t2_ratio_th1_th17","diar7d_t2"
"1",31,30,0.295359580008603,0.434072801067262,0.539915381643066,0.331590978025565,0.0406,0.0951,-0.1458,0.227,0.4269,0.6694,NA,"t2_ratio_th1_th17","diar7d_t2"
"0",112,167,0.456097877775865,0.367714302200336,0.46559730376004,0.468120666789691,-0.059,0.0757,-0.2073,0.0893,-0.7799,0.4355,0.347862533274914,"t2_ratio_th1_th17","fever7d_t2"
"1",55,78,0.363005794935684,0.429640118365101,0.54571717193985,0.481410303791705,0.0092,0.0895,-0.1662,0.1846,0.1027,0.9182,NA,"t2_ratio_th1_th17","fever7d_t2"
"0",118,173,0.387759649494253,0.40273879919365,0.52217069267965,0.482288112974226,0.0656,0.0863,-0.1037,0.2348,0.7593,0.4477,0.0632601017788743,"t2_ratio_th1_th17","ch_pos_giardia"
"1",44,63,0.474704811563144,0.327341542561936,0.349892258283331,0.415577939586518,-0.1603,0.0897,-0.3362,0.0156,-1.7863,0.0741,NA,"t2_ratio_th1_th17","ch_pos_giardia"
"0",162,235,0.411374384870989,0.382875039908828,0.482024810044094,0.466730349762565,0.0044,0.0773,-0.1471,0.1559,0.0567,0.9548,0.0861917327735165,"t2_ratio_th1_th17","ch_pos_entamoeba"
"1",NA,1,NA,0.320695063328843,NA,NA,0.0714,0.1024,-0.1294,0.2721,0.6965,0.4861,NA,"t2_ratio_th1_th17","ch_pos_entamoeba"
"0",158,233,0.409376711738718,0.380062075618334,0.487543447737962,0.467241386469167,0.0038,0.0781,-0.1492,0.1568,0.0487,0.9611,0.0850192564090817,"t2_ratio_th1_th17","ch_pos_crypto"
"1",4,3,0.49028247359571,0.580621940943861,0.14582630328246,0.323769541324624,0.0924,0.1323,-0.1669,0.3518,0.6985,0.4848,NA,"t2_ratio_th1_th17","ch_pos_crypto"
"0",45,NA,0.468537191738821,NA,0.516862979240859,NA,0.0217,0.0655,-0.1066,0.1501,0.332,0.7399,0.563759464868785,"t2_ratio_th1_th17","ch_qpcr_pos_trichuris"
"1",2,NA,0.594736576985734,NA,0.514750951899337,NA,0.0471,0.1038,-0.1564,0.2505,0.4535,0.6502,NA,"t2_ratio_th1_th17","ch_qpcr_pos_trichuris"
"0",40,NA,0.464754669618545,NA,0.541687049508363,NA,0.0213,0.0654,-0.1069,0.1496,0.326,0.7444,0.632403731981863,"t2_ratio_th1_th17","ch_qpcr_pos_ascaris"
"1",7,NA,0.526208571068084,NA,0.311950931580953,NA,0.0444,0.1042,-0.1599,0.2486,0.4258,0.6702,NA,"t2_ratio_th1_th17","ch_qpcr_pos_ascaris"
"0",138,218,-0.604492986231884,-0.625677847706422,0.427726224215122,0.545504430062151,-0.0074,0.0639,-0.1327,0.1179,-0.1156,0.908,0.656972132604674,"t2_ratio_il12_il17","diar7d_t2"
"1",31,31,-0.684741070967742,-0.849365058064516,0.477844281262283,0.916687041479003,-0.0111,0.0652,-0.1389,0.1167,-0.1707,0.8644,NA,"t2_ratio_il12_il17","diar7d_t2"
"0",114,170,-0.613915285087719,-0.647781367058823,0.42675950183839,0.672848656473928,-0.0103,0.0724,-0.1521,0.1316,-0.1421,0.887,0.655668668135164,"t2_ratio_il12_il17","fever7d_t2"
"1",55,79,-0.630193869090909,-0.665889306329114,0.461225698773176,0.432834838191962,-0.0138,0.0736,-0.1582,0.1305,-0.1876,0.8512,NA,"t2_ratio_il12_il17","fever7d_t2"
"0",120,177,-0.65327959,-0.610543427118644,0.457078451394617,0.539872124531167,0.0953,0.0684,-0.0387,0.2293,1.3941,0.1633,0.381852786488106,"t2_ratio_il12_il17","ch_pos_giardia"
"1",44,63,-0.538131786363636,-0.80381223968254,0.356673589308644,0.770633044361007,-0.2894,0.1597,-0.6023,0.0235,-1.8125,0.0699,NA,"t2_ratio_il12_il17","ch_pos_giardia"
"0",164,239,-0.622386276829268,-0.661012083682008,0.43440058381149,0.614424169124183,-0.0087,0.065,-0.1362,0.1188,-0.1341,0.8933,0.516194061234643,"t2_ratio_il12_il17","ch_pos_entamoeba"
"1",NA,1,NA,-0.7244697,NA,NA,-0.0123,0.066,-0.1417,0.1171,-0.186,0.8524,NA,"t2_ratio_il12_il17","ch_pos_entamoeba"
"0",160,237,-0.627947596875,-0.661914540506329,0.436802858572372,0.616510680431623,-0.0058,0.0657,-0.1347,0.123,-0.0886,0.9294,0.510309546972107,"t2_ratio_il12_il17","ch_pos_crypto"
"1",4,3,-0.399933475,-0.610870533333333,0.27028356173734,0.269437010934993,-0.0968,0.1918,-0.4727,0.279,-0.505,0.6136,NA,"t2_ratio_il12_il17","ch_pos_crypto"
"0",46,NA,-0.597725034782609,NA,0.39288595975925,NA,-0.014,0.068,-0.1472,0.1192,-0.2066,0.8363,0.671696019050258,"t2_ratio_il12_il17","ch_qpcr_pos_trichuris"
"1",2,NA,-0.69407,NA,0.233592442322264,NA,-0.0733,0.0876,-0.2451,0.0985,-0.8362,0.403,NA,"t2_ratio_il12_il17","ch_qpcr_pos_trichuris"
"0",41,NA,-0.579538463414634,NA,0.407111193959988,NA,-0.0143,0.0679,-0.1474,0.1189,-0.2102,0.8335,0.861481665524994,"t2_ratio_il12_il17","ch_qpcr_pos_ascaris"
"1",7,NA,-0.731773514285714,NA,0.204278149944876,NA,-0.0751,0.0869,-0.2455,0.0953,-0.864,0.3876,NA,"t2_ratio_il12_il17","ch_qpcr_pos_ascaris"
"0",138,218,0.434177039855072,0.497438718807339,0.521897243254822,0.570429213214783,0.1067,0.0786,-0.0474,0.2609,1.3572,0.1747,0.407710769330956,"t2_ratio_ifn_il17","diar7d_t2"
"1",31,32,0.357673170967742,0.439195515625,0.536125592959403,0.358196374310659,0.0902,0.1058,-0.1172,0.2976,0.8525,0.394,NA,"t2_ratio_ifn_il17","diar7d_t2"
"0",114,170,0.424420973684211,0.470801831176471,0.560316919965393,0.578459445576937,0.1022,0.0802,-0.055,0.2594,1.2744,0.2025,0.353804731953708,"t2_ratio_ifn_il17","fever7d_t2"
"1",55,80,0.411278341818182,0.53074482375,0.44312357972651,0.476487168942188,0.0899,0.1091,-0.124,0.3038,0.8236,0.4101,NA,"t2_ratio_ifn_il17","fever7d_t2"
"0",120,177,0.397178875833333,0.535412682485876,0.527101199509658,0.569763089850377,0.2068,0.0776,0.0547,0.3589,2.6647,0.0077,0.346925098997234,"t2_ratio_ifn_il17","ch_pos_giardia"
"1",44,64,0.459474877272727,0.352284609375,0.48605521673351,0.451943112745189,-0.1212,0.1099,-0.3366,0.0941,-1.1034,0.2699,NA,"t2_ratio_ifn_il17","ch_pos_giardia"
"0",164,240,0.413892437195122,0.487330159166667,0.515681238651485,0.547193989706909,0.1166,0.0724,-0.0254,0.2585,1.6099,0.1074,0.406401904190635,"t2_ratio_ifn_il17","ch_pos_entamoeba"
"1",NA,1,NA,0.3550216,NA,NA,0.092,0.1065,-0.1166,0.3007,0.8644,0.3874,NA,"t2_ratio_ifn_il17","ch_pos_entamoeba"
"0",160,238,0.407454071875,0.487558205042017,0.519973203516814,0.548084344388416,0.1167,0.073,-0.0263,0.2598,1.5993,0.1098,0.407766329872645,"t2_ratio_ifn_il17","ch_pos_crypto"
"1",4,3,0.67142705,0.425135666666667,0.168350864438935,0.432210660517303,0.1375,0.1716,-0.1989,0.4739,0.8009,0.4232,NA,"t2_ratio_ifn_il17","ch_pos_crypto"
"0",46,NA,0.527290647826087,NA,0.410785991035255,NA,0.1356,0.0799,-0.021,0.2922,1.6976,0.0896,0.40275298962789,"t2_ratio_ifn_il17","ch_qpcr_pos_trichuris"
"1",2,NA,0.312658,NA,0.282098694719454,NA,0.1492,0.1033,-0.0533,0.3517,1.4443,0.1487,NA,"t2_ratio_ifn_il17","ch_qpcr_pos_trichuris"
"0",41,NA,0.552500180487805,NA,0.402191076922727,NA,0.1367,0.0802,-0.0204,0.2938,1.705,0.0882,0.216951308889482,"t2_ratio_ifn_il17","ch_qpcr_pos_ascaris"
"1",7,NA,0.3183112,NA,0.400660951098424,NA,0.1531,0.1032,-0.0492,0.3554,1.4829,0.1381,NA,"t2_ratio_ifn_il17","ch_qpcr_pos_ascaris"
"0",136,215,0.707903786029412,0.428218609302326,0.912498084512797,0.972564377451403,-0.2304,0.1328,-0.4906,0.0298,-1.7357,0.0826,0.138065635348489,"t2_ratio_il12_il21","diar7d_t2"
"1",31,30,0.373549003225806,0.499015203333333,0.94763826037148,1.2921812816472,0.014,0.1931,-0.3645,0.3924,0.0724,0.9423,NA,"t2_ratio_il12_il21","diar7d_t2"
"0",112,167,0.7114181875,0.381626814371258,0.891334692132038,1.00894521244427,-0.301,0.1502,-0.5953,-0.0066,-2.0038,0.0451,0.116122610738251,"t2_ratio_il12_il21","fever7d_t2"
"1",55,78,0.512292672727273,0.555202296153846,0.98621389104861,1.02176245394434,-0.0322,0.2027,-0.4295,0.3651,-0.1589,0.8738,NA,"t2_ratio_il12_il21","fever7d_t2"
"0",118,173,0.573300903389831,0.454122106936416,0.905233277947718,1.04879202102648,-0.0674,0.1525,-0.3663,0.2316,-0.4418,0.6586,0.026375759581309,"t2_ratio_il12_il21","ch_pos_giardia"
"1",44,63,0.7182119,0.361960615873016,0.883667461792704,0.946268963516914,-0.2686,0.1881,-0.6373,0.1,-1.4282,0.1532,NA,"t2_ratio_il12_il21","ch_pos_giardia"
"0",162,235,0.612659445679012,0.429992296170213,0.899018359783637,1.02342258749322,-0.1204,0.1354,-0.3857,0.145,-0.8891,0.3739,0.0264500506490378,"t2_ratio_il12_il21","ch_pos_entamoeba"
"1",NA,1,NA,0.3184537,NA,NA,0.1207,0.1785,-0.2292,0.4706,0.6759,0.4991,NA,"t2_ratio_il12_il21","ch_pos_entamoeba"
"0",158,233,0.618463500632911,0.424607418025751,0.908460113975196,1.02571942654504,-0.1299,0.1366,-0.3977,0.1379,-0.9507,0.3418,0.0262947339024734,"t2_ratio_il12_il21","ch_pos_crypto"
"1",4,3,0.383399275,0.8110383,0.335681940930502,0.535240381014428,0.3938,0.2023,-0.0027,0.7903,1.9469,0.0515,NA,"t2_ratio_il12_il21","ch_pos_crypto"
"0",45,NA,0.646376924444444,NA,1.10302942229988,NA,-0.1025,0.1195,-0.3367,0.1317,-0.8575,0.3912,0.551762354344791,"t2_ratio_il12_il21","ch_qpcr_pos_trichuris"
"1",2,NA,1.16962035,NA,1.10613654233031,NA,0.1769,0.1512,-0.1195,0.4732,1.1698,0.2421,NA,"t2_ratio_il12_il21","ch_qpcr_pos_trichuris"
"0",40,NA,0.58206415,NA,1.07598047878021,NA,-0.1056,0.1195,-0.3398,0.1285,-0.8843,0.3765,0.809856268708592,"t2_ratio_il12_il21","ch_qpcr_pos_ascaris"
"1",7,NA,1.16337661428571,NA,1.16308967753913,NA,0.1787,0.1503,-0.1159,0.4734,1.189,0.2344,NA,"t2_ratio_il12_il21","ch_qpcr_pos_ascaris"
"0",136,215,1.74443954926471,1.55850318697674,0.930174845714731,0.864124754818627,-0.1424,0.1325,-0.4022,0.1174,-1.074,0.2828,0.284806352740562,"t2_ratio_ifn_il21","diar7d_t2"
"1",31,31,1.41596322903226,1.79358118064516,0.726828706744382,0.862651106536399,-0.1165,0.1281,-0.3675,0.1346,-0.9093,0.3632,NA,"t2_ratio_ifn_il21","diar7d_t2"
"0",112,167,1.74715688214286,1.50935685389222,0.921987147989196,0.804855445931583,-0.2069,0.1472,-0.4953,0.0816,-1.4058,0.1598,0.248470697381964,"t2_ratio_ifn_il21","fever7d_t2"
"1",55,79,1.55376487272727,1.75464059746835,0.856796988002645,0.966479163541515,-0.1814,0.1383,-0.4524,0.0896,-1.3118,0.1896,NA,"t2_ratio_ifn_il21","fever7d_t2"
"0",118,173,1.62149934152542,1.60737836300578,0.878876274613783,0.919119973474391,0.0354,0.1522,-0.2628,0.3336,0.2326,0.816,0.020722771861356,"t2_ratio_ifn_il21","ch_pos_giardia"
"1",44,64,1.71581857954545,1.527008815625,0.841390690130295,0.684178248964441,-0.1634,0.167,-0.4908,0.164,-0.9782,0.328,NA,"t2_ratio_ifn_il21","ch_pos_giardia"
"0",162,236,1.64711691234568,1.58647066101695,0.867279647639346,0.863094585777602,-0.0172,0.1333,-0.2786,0.2441,-0.1293,0.8971,0.023995672855227,"t2_ratio_ifn_il21","ch_pos_entamoeba"
"1",NA,1,NA,1.397945,NA,NA,0.0048,0.1269,-0.2438,0.2535,0.0381,0.9696,NA,"t2_ratio_ifn_il21","ch_pos_entamoeba"
"0",158,234,1.65198671329114,1.5823243025641,0.875769564379436,0.86155633085099,-0.0227,0.1337,-0.2849,0.2394,-0.1698,0.8651,0.0243464769314943,"t2_ratio_ifn_il21","ch_pos_crypto"
"1",4,3,1.454759775,1.84704473333333,0.42174404182071,0.983825419243584,0.2165,0.3212,-0.4131,0.846,0.6739,0.5004,NA,"t2_ratio_ifn_il21","ch_pos_crypto"
"0",45,NA,1.77033247555556,NA,0.956389408921905,NA,0.0201,0.129,-0.2327,0.273,0.1561,0.8759,0.27162362805956,"t2_ratio_ifn_il21","ch_qpcr_pos_trichuris"
"1",2,NA,2.1763485,NA,1.15464385538767,NA,0.1699,0.1904,-0.2033,0.5431,0.8925,0.3721,NA,"t2_ratio_ifn_il21","ch_qpcr_pos_trichuris"
"0",40,NA,1.71308571,NA,0.938518511692493,NA,0.0173,0.129,-0.2355,0.2701,0.1343,0.8931,0.506191559327293,"t2_ratio_ifn_il21","ch_qpcr_pos_ascaris"
"1",7,NA,2.21346142857143,NA,1.00427070374872,NA,0.1515,0.1907,-0.2223,0.5253,0.7943,0.427,NA,"t2_ratio_ifn_il21","ch_qpcr_pos_ascaris"
